spacing,radius,rho,bin,nz,ny,nx,solid_angle_weight,g,total_area_rel_err,closure_residual
3x1x1,96,32,68,0.286458333333,0.489408566136,-0.823663085646,0.00521,1.08816643548,0.162167549133,1.01299306721e-08
3x1x1,96,32,69,0.276041666667,-0.920173892153,0.277634663658,0.005205,1.08900529733,0.162167549133,1.01299306721e-08
3x1x1,96,32,70,0.265625,0.868687891882,0.418120444217,0.005215,1.08782879613,0.162167549133,1.01299306721e-08
3x1x1,96,32,71,0.255208333333,-0.359150765063,-0.897707878183,0.0052075,1.08277096068,0.162167549133,1.01299306721e-08
3x1x1,96,32,72,0.244791666667,-0.34251650652,0.907060903519,0.0052125,1.08235963053,0.162167549133,1.01299306721e-08
3x1x1,96,32,73,0.234375,0.867565879192,-0.438631741483,0.0052,1.08660861025,0.162167549133,1.01299306721e-08
3x1x1,96,32,74,0.223958333333,-0.938368850757,-0.263261400246,0.0052075,1.07687147903,0.162167549133,1.01299306721e-08
3x1x1,96,32,75,0.213541666667,0.515325285967,0.829963737907,0.0052,1.07151898163,0.162167549133,1.01299306721e-08
3x1x1,96,32,76,0.203125,0.181057916801,-0.962267252451,0.0052,1.0616088258,0.162167549133,1.01299306721e-08
3x1x1,96,32,77,0.192708333333,-0.785191676739,0.588504485152,0.005205,1.05463547558,0.162167549133,1.01299306721e-08
3x1x1,96,32,78,0.182291666667,0.978483764805,0.096639900025,0.0052025,1.04244327534,0.162167549133,1.01299306721e-08
3x1x1,96,32,79,0.171875,-0.657475059342,-0.733611294023,0.0052075,1.03987234433,0.162167549133,1.01299306721e-08
3x1x1,96,32,80,0.161458333333,-0.0107648683834,0.986820816666,0.0052025,1.03005793112,0.162167549133,1.01299306721e-08
3x1x1,96,32,81,0.151041666667,0.675651868991,-0.721582266176,0.005205,1.02914312306,0.162167549133,1.01299306721e-08
3x1x1,96,32,82,0.140625,-0.987157506633,0.0757935780503,0.0052,1.02973132332,0.162167549133,1.01299306721e-08
3x1x1,96,32,83,0.130208333333,0.780217402013,0.611806011352,0.0051975,1.05377525498,0.162167549133,1.01299306721e-08
3x1x1,96,32,84,0.119791666667,-0.162253492913,-0.979450744364,0.0051975,1.05935717476,0.162167549133,1.01299306721e-08
3x1x1,96,32,85,0.109375,-0.542624697676,0.832823839024,0.0051975,1.06509202211,0.162167549133,1.01299306721e-08
3x1x1,96,32,86,0.0989583333333,0.963735625716,-0.247832386885,0.0051975,1.07733877695,0.162167549133,1.01299306721e-08
3x1x1,96,32,87,0.0885416666667,-0.878902540412,-0.468711742674,0.0051975,1.07787736532,0.162167549133,1.01299306721e-08
3x1x1,96,32,88,0.078125,0.331755024111,0.940125038679,0.0052,1.0926079026,0.162167549133,1.01299306721e-08
3x1x1,96,32,89,0.0677083333333,0.390717758838,-0.918017001218,0.0051975,1.09008214379,0.162167549133,1.01299306721e-08
3x1x1,96,32,90,0.0572916666667,-0.908808504434,0.413261136812,0.0051975,1.0773132783,0.162167549133,1.01299306721e-08
3x1x1,96,32,91,0.046875,0.94979756759,0.309333662853,0.00519,1.07995440198,0.162167549133,1.01299306721e-08
3x1x1,96,32,92,0.0364583333333,-0.491612984005,-0.87005026515,0.005195,1.07952930274,0.162167549133,1.01299306721e-08
3x1x1,96,32,93,0.0260416666667,-0.225283791454,0.973945093373,0.00519,1.0605157484,0.162167549133,1.01299306721e-08
3x1x1,96,32,94,0.015625,0.824186637317,-0.566102681713,0.0051925,1.05761780773,0.162167549133,1.01299306721e-08
3x1x1,96,32,95,0.00520833333333,-0.990233899138,-0.139318693152,0.0051975,1.04351677645,0.162167549133,1.01299306721e-08
3x1x1,96,32,96,-0.00520833333333,0.636059234209,0.771622656381,0.00519,1.03214328814,0.162167549133,1.01299306721e-08
3x1x1,96,32,97,-0.015625,0.0522076653274,-0.998514005438,0.00519,1.02904943141,0.162167549133,1.01299306721e-08
3x1x1,96,32,98,-0.0260416666667,-0.712828045206,0.700855198714,0.0051825,1.03432033118,0.162167549133,1.01299306721e-08
3x1x1,96,32,99,-0.0364583333333,0.99871261894,-0.0352688913907,0.00519,1.02331546317,0.162167549133,1.01299306721e-08
3x1x1,96,32,100,-0.046875,-0.759912919414,-0.64833254529,0.005185,1.02695329658,0.162167549133,1.01299306721e-08
3x1x1,96,32,101,-0.0572916666667,0.122327227816,0.990834857212,0.0051925,1.04851091377,0.162167549133,1.01299306721e-08
3x1x1,96,32,102,-0.0677083333333,0.578720655735,-0.812710270775,0.0051925,1.05663424542,0.162167549133,1.01299306721e-08
3x1x1,96,32,103,-0.078125,-0.974963705142,0.208188035271,0.0051925,1.0703402706,0.162167549133,1.01299306721e-08
3x1x1,96,32,104,-0.0885416666667,0.85878585479,0.504625830569,0.0052,1.06836192354,0.162167549133,1.01299306721e-08
3x1x1,96,32,105,-0.0989583333333,-0.292084194013,-0.951259203304,0.0052,1.08138377457,0.162167549133,1.01299306721e-08
3x1x1,96,32,106,-0.109375,-0.426724190192,0.897743601971,0.0052,1.08050644156,0.162167549133,1.01299306721e-08
3x1x1,96,32,107,-0.119791666667,0.919956875824,-0.373268406407,0.005195,1.08958323384,0.162167549133,1.01299306721e-08
3x1x1,96,32,108,-0.130208333333,-0.929256731576,-0.345727807314,0.0052,1.08498589818,0.162167549133,1.01299306721e-08
3x1x1,96,32,109,-0.140625,0.451020641283,0.881365412591,0.0052025,1.0751904188,0.162167549133,1.01299306721e-08
3x1x1,96,32,110,-0.151041666667,0.262377631806,-0.95307103264,0.005205,1.07516766475,0.162167549133,1.01299306721e-08
3x1x1,96,32,111,-0.161458333333,-0.83586362771,0.524655317773,0.0051975,1.07537924009,0.162167549133,1.01299306721e-08
3x1x1,96,32,112,-0.171875,0.969007433858,0.177436122317,0.0052075,1.06451351622,0.162167549133,1.01299306721e-08
3x1x1,96,32,113,-0.182291666667,-0.593528159353,-0.783896722993,0.005195,1.04721309768,0.162167549133,1.01299306721e-08
3x1x1,96,32,114,-0.192708333333,-0.0916796553185,0.976963837132,0.0052025,1.03974998687,0.162167549133,1.01299306721e-08
3x1x1,96,32,115,-0.203125,0.725971891916,-0.657042651982,0.0052025,1.04042595835,0.162167549133,1.01299306721e-08
3x1x1,96,32,116,-0.213541666667,-0.97691619664,-0.00589078433271,0.0052,1.04200056676,0.162167549133,1.01299306721e-08
3x1x1,96,32,117,-0.223958333333,0.714656044032,0.662653305778,0.0052125,1.04561101159,0.162167549133,1.01299306721e-08
3x1x1,96,32,118,-0.234375,-0.0791495764448,-0.968918832474,0.0052,1.03694508083,0.162167549133,1.01299306721e-08
3x1x1,96,32,119,-0.244791666667,-0.594556529698,0.765884830065,0.005215,1.05759726526,0.162167549133,1.01299306721e-08
3x1x1,96,32,120,-0.255208333333,0.95310397529,-0.162669969213,0.005205,1.06290528668,0.162167549133,1.01299306721e-08
3x1x1,96,32,121,-0.265625,-0.810309665504,-0.522342421565,0.0052125,1.0840629327,0.162167549133,1.01299306721e-08
3x1x1,96,32,122,-0.276041666667,0.243916135403,0.929680545754,0.00521,1.07784235521,0.162167549133,1.01299306721e-08
3x1x1,96,32,123,-0.286458333333,0.446710572054,-0.847579664739,0.00522,1.09038426191,0.162167549133,1.01299306721e-08
3x1x1,96,32,124,-0.296875,-0.898932180041,0.322158610099,0.0052175,1.09108188918,0.162167549133,1.01299306721e-08
3x1x1,96,32,125,-0.307291666667,0.877416041191,0.368392348262,0.005215,1.09363218739,0.162167549133,1.01299306721e-08
3x1x1,96,32,126,-0.317708333333,-0.396700095284,-0.861214519926,0.00522,1.11278487168,0.162167549133,1.01299306721e-08
3x1x1,96,32,127,-0.328125,-0.288143607371,0.899615054291,0.0052175,1.10457005414,0.162167549133,1.01299306721e-08
3x1x1,96,32,128,-0.338541666667,0.816951793255,-0.466882541361,0.005225,1.10616712902,0.162167549133,1.01299306721e-08
3x1x1,96,32,129,-0.348958333333,-0.914050235156,-0.206737150046,0.0052275,1.0941747668,0.162167549133,1.01299306721e-08
3x1x1,96,32,130,-0.359375,0.53209386923,0.766632717605,0.00522,1.11811881922,0.162167549133,1.01299306721e-08
3x1x1,96,32,131,-0.369791666667,0.124954985833,-0.920673869934,0.00523,1.0929193539,0.162167549133,1.01299306721e-08
3x1x1,96,32,132,-0.380208333333,-0.710805766748,0.591774268807,0.005225,1.12748893212,0.162167549133,1.01299306721e-08
3x1x1,96,32,133,-0.390625,0.919517727245,0.0435804848133,0.00523,1.08022989036,0.162167549133,1.01299306721e-08
3x1x1,96,32,134,-0.401041666667,-0.645422014113,-0.650073846032,0.0052325,1.1302499788,0.162167549133,1.01299306721e-08
3x1x1,96,32,135,-0.411458333333,0.0366095089723,0.910693023902,0.0052225,1.09516630166,0.162167549133,1.01299306721e-08
3x1x1,96,32,136,-0.421875,0.585088429046,-0.692598739944,0.005225,1.15285022964,0.162167549133,1.01299306721e-08
3x1x1,96,32,137,-0.432291666667,-0.894389631056,0.11485252627,0.0052275,1.11455548625,0.162167549133,1.01299306721e-08
3x1x1,96,32,138,-0.442708333333,0.732934130694,0.51654321374,0.0052275,1.17418625156,0.162167549133,1.01299306721e-08
3x1x1,96,32,139,-0.453125,-0.190408207539,-0.870874531076,0.0052275,1.14866608069,0.162167549133,1.01299306721e-08
3x1x1,96,32,140,-0.463541666667,-0.445167361746,0.766129978072,0.0052425,1.18335331688,0.162167549133,1.01299306721e-08
3x1x1,96,32,141,-0.473958333333,0.840489543811,-0.262565848899,0.005235,1.1738432806,0.162167549133,1.01299306721e-08
3x1x1,96,32,142,-0.484375,-0.791963571178,-0.371718389782,0.005235,1.19962744986,0.162167549133,1.01299306721e-08
3x1x1,96,32,143,-0.494791666667,0.330651685357,0.803648349446,0.00524,1.19840437705,0.162167549133,1.01299306721e-08
3x1x1,96,32,144,-0.505208333333,0.296974786917,-0.810290389839,0.005245,1.19368365508,0.162167549133,1.01299306721e-08
3x1x1,96,32,145,-0.515625,-0.760832843947,0.394035839672,0.00525,1.21162200302,0.162167549133,1.01299306721e-08
3x1x1,96,32,146,-0.526041666667,0.821046080035,0.221728436132,0.0052325,1.20543727024,0.162167549133,1.01299306721e-08
3x1x1,96,32,147,-0.536458333333,-0.452138867822,-0.712588872213,0.0052475,1.22149124862,0.162167549133,1.01299306721e-08
3x1x1,96,32,148,-0.546875,-0.146776923158,0.824247698937,0.00524,1.18995771809,0.162167549133,1.01299306721e-08
3x1x1,96,32,149,-0.557291666667,0.659521393673,-0.504437835171,0.0052325,1.22797508512,0.162167549133,1.01299306721e-08
3x1x1,96,32,150,-0.567708333333,-0.819994226452,-0.0729158202926,0.0052375,1.18689677493,0.162167549133,1.01299306721e-08
3x1x1,96,32,151,-0.578125,0.550471860921,0.602289145435,0.0052325,1.23207768639,0.162167549133,1.01299306721e-08
3x1x1,96,32,152,-0.588541666667,0.000931038014913,-0.808466350422,0.005225,1.19180220605,0.162167549133,1.01299306721e-08
3x1x1,96,32,153,-0.598958333333,-0.541598879655,0.589847072119,0.00523,1.23526363273,0.162167549133,1.01299306721e-08
3x1x1,96,32,154,-0.609375,0.789925544007,-0.0684086566171,0.005215,1.20751108403,0.162167549133,1.01299306721e-08
3x1x1,96,32,155,-0.619791666667,-0.622240912109,-0.47819926519,0.005215,1.25880122363,0.162167549133,1.01299306721e-08
3x1x1,96,32,156,-0.630208333333,0.134358847893,0.764712466611,0.00521,1.23108470047,0.162167549133,1.01299306721e-08
3x1x1,96,32,157,-0.640625,0.412874559906,-0.647405751563,0.0051975,1.27455344708,0.162167549133,1.01299306721e-08
3x1x1,96,32,158,-0.651041666667,-0.73324473465,0.196206287799,0.0051875,1.25128235259,0.162167549133,1.01299306721e-08
3x1x1,96,32,159,-0.661458333333,0.665171752321,0.34643818089,0.0051675,1.26901597779,0.162167549133,1.01299306721e-08
3x1x1,96,32,160,-0.671875,-0.253275186776,-0.696014126393,0.005145,1.26710024883,0.162167549133,1.01299306721e-08
3x1x1,96,32,161,-0.682291666667,-0.279726327956,0.675448934447,0.0051325,1.27740617288,0.162167549133,1.01299306721e-08
3x1x1,96,32,162,-0.692708333333,0.653583307642,-0.30493282031,0.0051275,1.27527405165,0.162167549133,1.01299306721e-08
3x1x1,96,32,163,-0.703125,-0.678228393358,-0.213591855692,0.00511,1.26906784753,0.162167549133,1.01299306721e-08
3x1x1,96,32,164,-0.713541666667,0.350594254188,0.606582194645,0.0051,1.28332135974,0.162167549133,1.01299306721e-08
3x1x1,96,32,165,-0.723958333333,0.148898648324,-0.673582603787,0.0051275,1.25834495402,0.162167549133,1.01299306721e-08
3x1x1,96,32,166,-0.734375,-0.555704111595,0.389725928996,0.0051175,1.28608849969,0.162167549133,1.01299306721e-08
3x1x1,96,32,167,-0.744791666667,0.661664725655,0.0865168427988,0.00515,1.25575605136,0.162167549133,1.01299306721e-08
3x1x1,96,32,168,-0.755208333333,-0.421847741447,-0.501701959633,0.005165,1.27907796022,0.162167549133,1.01299306721e-08
3x1x1,96,32,169,-0.765625,-0.0273193919723,0.642706783998,0.005205,1.24072483855,0.162167549133,1.01299306721e-08
3x1x1,96,32,170,-0.776041666667,0.445384705447,-0.446533084722,0.00522,1.27442070292,0.162167549133,1.01299306721e-08
3x1x1,96,32,171,-0.786458333333,-0.617016512538,0.0278192952142,0.0052425,1.24565704285,0.162167549133,1.01299306721e-08
3x1x1,96,32,172,-0.796875,0.463406001299,0.387614644118,0.00528,1.28113540587,0.162167549133,1.01299306721e-08
3x1x1,96,32,173,-0.807291666667,-0.0780214718032,-0.584972490694,0.0052975,1.25413769643,0.162167549133,1.01299306721e-08
3x1x1,96,32,174,-0.817708333333,-0.329306139322,0.472134036267,0.005325,1.2845346589,0.162167549133,1.01299306721e-08
3x1x1,96,32,175,-0.828125,0.547016886404,-0.122398980239,0.005335,1.26151321146,0.162167549133,1.01299306721e-08
3x1x1,96,32,176,-0.838541666667,-0.472414291704,-0.271426988816,0.0053075,1.2792547125,0.162167549133,1.01299306721e-08
3x1x1,96,32,177,-0.848958333333,0.16003751995,0.503644458395,0.00524,1.26851726716,0.162167549133,1.01299306721e-08
3x1x1,96,32,178,-0.859375,0.215004411687,-0.463947962955,0.0051725,1.27476502312,0.162167549133,1.01299306721e-08
3x1x1,96,32,179,-0.869791666667,-0.45538501913,0.189965630969,0.005135,1.26608449236,0.162167549133,1.01299306721e-08
3x1x1,96,32,180,-0.880208333333,0.446393755041,0.16113939739,0.0051125,1.259115148,0.162167549133,1.01299306721e-08
3x1x1,96,32,181,-0.890625,-0.211094643681,-0.402773088456,0.005145,1.26687815522,0.162167549133,1.01299306721e-08
3x1x1,96,32,182,-0.901041666667,-0.111037088154,0.419278761667,0.0052375,1.23708242438,0.162167549133,1.01299306721e-08
3x1x1,96,32,183,-0.911458333333,0.346289232829,-0.222097892435,0.005345,1.23649374015,0.162167549133,1.01299306721e-08
3x1x1,96,32,184,-0.921875,-0.381812943416,-0.0660708756964,0.00521,1.21893393901,0.162167549133,1.01299306721e-08
3x1x1,96,32,185,-0.932291666667,0.221145062214,0.286229121024,0.0051275,1.23532325476,0.162167549133,1.01299306721e-08
3x1x1,96,32,186,-0.942708333333,0.0279280699829,-0.332447020096,0.005195,1.20597251014,0.162167549133,1.01299306721e-08
3x1x1,96,32,187,-0.953125,-0.222347496653,0.205217750468,0.005475,1.20568359417,0.162167549133,1.01299306721e-08
3x1x1,96,32,188,-0.963541666667,0.267556465781,-0.000997103797653,0.004935,1.17543644769,0.162167549133,1.01299306721e-08
3x1x1,96,32,189,-0.973958333333,-0.167751073382,-0.152527841097,0.005395,1.13123510619,0.162167549133,1.01299306721e-08
3x1x1,96,32,190,-0.984375,0.0160479338162,0.175351997979,0.0052575,1.07713167304,0.162167549133,1.01299306721e-08
3x1x1,96,32,191,-0.994791666667,0.0617157356321,-0.0811215625216,0.0049075,1.04061412753,0.162167549133,1.01299306721e-08
2x0.7x0.7,48,24,0,0.994791666667,0.0369365437488,-0.0950012192893,0.0048975,1.01189978975,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,1,0.984375,-0.1579098305,0.0779124175379,0.00525,1.07251706355,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,2,0.973958333333,0.217690772682,0.0633710692655,0.00538,1.10777252677,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,3,0.963541666667,-0.138910573698,-0.228672930431,0.004955,1.17358051283,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,4,0.953125,-0.0588488368755,0.296798835532,0.00549,1.18137517706,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,5,0.942708333333,0.268897369958,-0.197472030155,0.0052025,1.22436199269,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,6,0.932291666667,-0.359592085253,-0.0390612402212,0.0051125,1.21365167848,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,7,0.921875,0.255784143466,0.291068645385,0.0052375,1.23199371222,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,8,0.911458333333,0.00850073482239,-0.411304563681,0.005335,1.22959041439,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,9,0.901041666667,-0.299528128298,0.313698605812,0.005235,1.23201460566,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,10,0.890625,0.453722100202,-0.0303869242104,0.005155,1.23195162907,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,11,0.880208333333,-0.370585888024,-0.296478312071,0.0051175,1.265424924,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,12,0.869791666667,0.075886535955,0.487548654247,0.005125,1.25918160486,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,13,0.859375,0.283310288121,-0.425687549759,0.0051675,1.27371672374,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,14,0.848958333333,-0.513067432027,0.12661579071,0.00524,1.25254408636,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,15,0.838541666667,0.47822296352,0.261056833708,0.005305,1.26288163834,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,16,0.828125,-0.18136714084,-0.53039131271,0.0053175,1.25999269367,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,17,0.817708333333,-0.230584092579,0.52743156698,0.0053275,1.27898958354,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,18,0.807291666667,0.539575963922,-0.239035445255,0.0053075,1.28629049805,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,19,0.796875,-0.572593508394,-0.192683441218,0.0052975,1.25648340713,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,20,0.786458333333,0.298582614783,0.540677086698,0.0052575,1.27773371689,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,21,0.776041666667,0.148118707209,-0.613041744233,0.0052125,1.25865012843,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,22,0.765625,-0.53378157148,0.359020324388,0.005195,1.28047732072,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,23,0.755208333333,0.648170234934,0.0976510102847,0.0051675,1.24349547929,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,24,0.744791666667,-0.419402342514,-0.51902509415,0.005145,1.28641278412,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,25,0.734375,-0.0420513673856,0.677440065154,0.0051225,1.23707240134,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,26,0.723958333333,0.49660199884,-0.478822290986,0.0051225,1.26643946974,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,27,0.713541666667,-0.700384251181,0.0178938712554,0.005105,1.24173927662,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,28,0.703125,0.536414580467,0.466770427767,0.0050975,1.27478284143,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,29,0.692708333333,-0.0813820240353,-0.716611562211,0.005125,1.2300018964,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,30,0.682291666667,-0.429854302484,0.591357218805,0.00513,1.26093137958,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,31,0.671875,0.725809493546,-0.1475959466,0.005135,1.24418031842,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,32,0.661458333333,-0.642875692428,-0.386243080649,0.005155,1.26282233419,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,33,0.651041666667,0.2157078078,0.727746446173,0.00518,1.24699866508,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,34,0.640625,0.336389852652,-0.690247402319,0.005195,1.24825288728,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,35,0.630208333333,-0.72227313096,0.284884153456,0.0052125,1.25283346954,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,36,0.619791666667,0.732806301934,0.280808144071,0.0052175,1.24360973229,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,37,0.609375,-0.354291835567,-0.709323201809,0.0052225,1.25486363072,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,38,0.598958333333,-0.220067676801,0.769947486883,0.0052375,1.22984019935,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,39,0.588541666667,0.688913119091,-0.42310450357,0.00524,1.22780878964,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,40,0.578125,-0.801131552578,-0.154789275595,0.0052325,1.19639009889,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,41,0.567708333333,0.490509428699,0.661141247103,0.00525,1.22007583113,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,42,0.557291666667,0.0856390673282,-0.825888581112,0.005245,1.16394895513,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,43,0.546875,-0.626186194407,0.555714480924,0.0052475,1.22338527463,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,44,0.536458333333,0.843821650791,0.013322096455,0.00524,1.14497940626,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,45,0.526041666667,-0.61795511062,-0.584304412262,0.005245,1.18581605301,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,46,0.515625,0.0614245344552,0.854609785775,0.005235,1.13914921001,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,47,0.505208333333,0.535827073273,-0.676501210256,0.0052425,1.19761305791,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,48,0.494791666667,-0.858010282246,0.13783889929,0.0052375,1.15258634811,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,49,0.484375,0.730663748565,0.481156259346,0.0052375,1.18816365289,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,50,0.473958333333,-0.215141764045,-0.853860363073,0.0052325,1.15384792243,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,51,0.463541666667,-0.420760494856,0.779801083118,0.005225,1.17285721836,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,52,0.453125,0.842078126281,-0.292544293421,0.0052325,1.16476082793,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,53,0.442708333333,-0.823324868413,-0.355169667413,0.0052375,1.16535906043,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,54,0.432291666667,0.369255861144,0.822662764407,0.00522,1.16254203421,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,55,0.421875,0.284969384693,-0.860705486309,0.00523,1.15607812211,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,56,0.411458333333,-0.795694042493,0.444491879196,0.00523,1.13384677825,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,57,0.401041666667,0.891476934588,0.210794821318,0.0052275,1.12433061391,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,58,0.390625,-0.517481563559,-0.761331032306,0.0052275,1.13842267765,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,59,0.380208333333,-0.133324114806,0.91524111778,0.005225,1.08038666589,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,60,0.369791666667,0.719810109505,-0.587475556528,0.00523,1.1031629805,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,61,0.359375,-0.931671492584,-0.0532713739439,0.005225,1.05343822913,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,62,0.348958333333,0.653753328556,0.671442229086,0.0052225,1.08979474754,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,63,0.338541666667,-0.0286206332758,-0.94051602819,0.0052225,1.05768389282,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,64,0.328125,-0.616609502448,0.715630285738,0.00521,1.08119415402,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,65,0.317708333333,0.941599449775,-0.111588041982,0.0052225,1.06317078043,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,66,0.307291666667,-0.772464512813,-0.555761106989,0.0052125,1.08167432965,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,67,0.296875,0.194853630458,0.934824741367,0.005215,1.07162074971,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,68,0.286458333333,0.489408566136,-0.823663085646,0.00521,1.08207317263,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,69,0.276041666667,-0.920173892153,0.277634663658,0.005205,1.0814330338,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,70,0.265625,0.868687891882,0.418120444217,0.005215,1.08503363998,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,71,0.255208333333,-0.359150765063,-0.897707878183,0.0052075,1.09332403884,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,72,0.244791666667,-0.34251650652,0.907060903519,0.0052125,1.08921583108,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,73,0.234375,0.867565879192,-0.438631741483,0.0052,1.0835810431,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,74,0.223958333333,-0.938368850757,-0.263261400246,0.0052075,1.07578919935,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,75,0.213541666667,0.515325285967,0.829963737907,0.0052,1.06206612064,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,76,0.203125,0.181057916801,-0.962267252451,0.0052,1.07005316979,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,77,0.192708333333,-0.785191676739,0.588504485152,0.005205,1.04618916386,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,78,0.182291666667,0.978483764805,0.096639900025,0.0052025,1.04844723334,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,79,0.171875,-0.657475059342,-0.733611294023,0.0052075,1.02502635462,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,80,0.161458333333,-0.0107648683834,0.986820816666,0.0052025,1.04031125781,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,81,0.151041666667,0.675651868991,-0.721582266176,0.005205,1.02778929417,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,82,0.140625,-0.987157506633,0.0757935780503,0.0052,1.04936444462,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,83,0.130208333333,0.780217402013,0.611806011352,0.0051975,1.041699284,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,84,0.119791666667,-0.162253492913,-0.979450744364,0.0051975,1.05354980998,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,85,0.109375,-0.542624697676,0.832823839024,0.0051975,1.06730795301,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,86,0.0989583333333,0.963735625716,-0.247832386885,0.0051975,1.06420604548,0.156554698944,-6.80227576488e-08
2x0.7x0.7,48,24,87,0.0885416666667,-0.878902540412,-0.468711742674,0.0051975,1.08524590436,0.156554698944,-6.80227576488e-08
